jL,cL,emL,pL,dsL
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,SWRCB Electronic Annual Report
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,SWRCB Monthly Urban Water Production Reporting
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,SWRCB Water Conservation Portal
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,TOPS-SIMS: Satellite Irrigation Management Support
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,U.C. Davis Soil Resource Lab
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,University of California Cooperative Extension Farm  Advisors
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,US Census Bureau
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,US Fish and Wildlife Services (USFWS)
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USBR Central Valley Project Refuge Water Delivery Data
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USDA County Ag Commissioner's Data Listing
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USDA CropScape
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USFWS and CDFW Refuge Water Management Plans
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USGS Basin Characterization Model
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USGS Extensometer
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USGS Publications
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,USGS Surface-Water Data for California
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,Vegetation Condition Explorer (VegScape)
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,Water Recycling Survey (2015)
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,Water Use Classification of Landscape Species (WUCOLS)
CA,Stream Gain from Groundwater,Constant Seepage Percentage,Unknown/NA,Water Use Surveys
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA Agricultural Water Management Plans
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA County Agricultural Commissioner Crop Reports
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA DWR Bulletin 113: Crop Water Use
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA DWR Bulletin 118: Groundwater Report
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA DWR Bulletin 132: Management of the California State Water Project
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA DWR Bulletin 73: Evaporation from Water Surface in California (1979)
CA,Stream Inflow,University of Washington’s Variable Infiltration Capacity Model (VIC).,Unknown/NA,CA DWR Demographic Data
