j,jL,c,cL,em,emL,p,pL,ds,dsL
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29DemandCalculator,CA Integrated Water Flow Model (IWFM) Demand Calculator
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CAValidatedWaterLossReporting,CA Validated Water Loss Reporting
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaAgriculturalLandAndWaterUseEstimates,California Agricultural Land and Water Use Estimates
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/CALSIM2,CALSIM2
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/MODFLOW-OWHM%3AOneWaterHydrologicFlowModel,MODFLOW-OWHM: One Water Hydrologic Flow Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/NOAANationalCentersForEnvironmentalInformation-ClimateDataOnline,NOAA National Centers for Environmental Information - Climate Data Online
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/NOAANationalCentersForEnvironmentalInformation-ClimatologicalDataPublications,NOAA National Centers for Environmental Information - Climatological Data Publications
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/USDANaturalResourcesConservationServiceGeospatialWebSoilSurvey,USDA Natural Resources Conservation Service Geospatial Web Soil Survey
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfAppliedWater-CA,Recharge of Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/USGSBasinCharacterizationModel,USGS Basin Characterization Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CAAgriculturalWaterManagementPlans,CA Agricultural Water Management Plans
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CADWRSGMADataViewer,CA DWR SGMA Data Viewer
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29DemandCalculator,CA Integrated Water Flow Model (IWFM) Demand Calculator
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CAPreviousReports,CA Previous Reports
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaAgriculturalLandAndWaterUseEstimates,California Agricultural Land and Water Use Estimates
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaDataExchangeCenter%28CDEC%29,California Data Exchange Center (CDEC)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaDepartmentOfTransportation%27sHighwayDesignManual,California Department of Transportation's Highway Design Manual
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaIrrigationManagementInformationSystem%28CIMIS%29,California Irrigation Management Information System (CIMIS)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaNevadaRiverForecastCenter,California Nevada River Forecast Center
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaStateGroundwaterElevationMonitoring%28CASGEM%29,California State Groundwater Elevation Monitoring (CASGEM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/CentralValleyHydrologicModel%28CVHM%29,Central Valley Hydrologic Model (CVHM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/MODFLOW-OWHM%3AOneWaterHydrologicFlowModel,MODFLOW-OWHM: One Water Hydrologic Flow Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/NOAANationalCentersForEnvironmentalInformation-ClimateDataOnline,NOAA National Centers for Environmental Information - Climate Data Online
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/NOAANationalCentersForEnvironmentalInformation-ClimatologicalDataPublications,NOAA National Centers for Environmental Information - Climatological Data Publications
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/PRISM,PRISM
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/SpatialCaliforniaIrrigationManagementInformationSystem%28CIMIS%29,Spatial California Irrigation Management Information System (CIMIS)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/Unknown,Unknown
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/USGSBasinCharacterizationModel,USGS Basin Characterization Model
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/USGSPublications,USGS Publications
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/RechargeOfPrecipitation-CA,Recharge of Precipitation-CA,http://purl.org/iow/WaterBudgetingFramework/USGSSurface-WaterDataForCalifornia,USGS Surface-Water Data for California
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ReturnFlow-CA,Return Flow-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29,CA Integrated Water Flow Model (IWFM)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ReturnFlow-CA,Return Flow-CA,http://purl.org/iow/WaterBudgetingFramework/CAIntegratedWaterFlowModel%28IWFM%29DemandCalculator,CA Integrated Water Flow Model (IWFM) Demand Calculator
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ReturnFlow-CA,Return Flow-CA,http://purl.org/iow/WaterBudgetingFramework/Cal-SIMETAWUnitValues,Cal-SIMETAW Unit Values
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ReturnFlow-CA,Return Flow-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaAgriculturalLandAndWaterUseEstimates,California Agricultural Land and Water Use Estimates
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ReturnFlow-CA,Return Flow-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaCentralValleySimulation%28C2VSim%29,California Central Valley Simulation (C2VSim)
http://purl.org/iow/WaterBudgetingFramework/CA,CA,http://purl.org/iow/WaterBudgetingFramework/LakeInflowFromStreams-CA,Lake Inflow from Streams-CA,http://purl.org/iow/WaterBudgetingFramework/MassBalance,Mass Balance,http://purl.org/iow/WaterBudgetingFramework/ReturnFlow-CA,Return Flow-CA,http://purl.org/iow/WaterBudgetingFramework/CaliforniaWaterPlanPortfolio,California Water Plan Portfolio
