jL,cL,c,fsourceL,fsource,fsinkL,fsink,ftypeL,ftype,scL,sc,pscL,psc,exmL,exm
UT,Basin Inflow,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Inflow,http://purl.org/iow/WaterBudgetingFramework/Inflow,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Ungaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/UngagedSurfaceWaterInflow-CO,Basin Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT
UT,Basin Inflow,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Inflow,http://purl.org/iow/WaterBudgetingFramework/Inflow,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Ungaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/UngagedSurfaceWaterInflow-CO,River Inflow-UT,http://purl.org/iow/WaterBudgetingFramework/RiverInflow-UT
UT,Basin Inflow,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Inflow,http://purl.org/iow/WaterBudgetingFramework/Inflow,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Ungaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/UngagedSurfaceWaterInflow-CO,Stream Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamInflow-CA
UT,Basin Inflow,http://purl.org/iow/WaterBudgetingFramework/BasinInflow-UT,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Inflow,http://purl.org/iow/WaterBudgetingFramework/Inflow,Total Surface Water Inflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterInflow-CA,Ungaged Surface Water Inflow-CO,http://purl.org/iow/WaterBudgetingFramework/UngagedSurfaceWaterInflow-CO,Surface Water Inflows-NM,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterInflows-NM
UT,Basin Outflow,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Exports-CO,http://purl.org/iow/WaterBudgetingFramework/Exports-CO,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY,Basin Outflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT
UT,Basin Outflow,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Exports-CO,http://purl.org/iow/WaterBudgetingFramework/Exports-CO,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA
UT,Basin Outflow,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY,Basin Outflow-UT,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT
UT,Basin Outflow,http://purl.org/iow/WaterBudgetingFramework/BasinOutflow-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,External Surface Water,http://purl.org/iow/WaterBudgetingFramework/ExternalSurfaceWater,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Total Surface Water Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/TotalSurfaceWaterOutflow-CA,Gaged Stream Outflow-WY,http://purl.org/iow/WaterBudgetingFramework/GagedStreamOutflow-WY,Stream Outflow-CA,http://purl.org/iow/WaterBudgetingFramework/StreamOutfow-CA
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Municipal Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalConsumptiveUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Municipal Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalConsumptiveUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Municipal Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalTotalUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Municipal Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalTotalUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Industrial Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialTotalUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Municipal Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalConsumptiveUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Municipal Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalConsumptiveUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Municipal Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalTotalUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Municipal Total Use-WY,http://purl.org/iow/WaterBudgetingFramework/MunicipalTotalUse-WY,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Groundwater,http://purl.org/iow/WaterBudgetingFramework/ZoneGroundwater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Diversions-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDiversions-UT,Surface Water Diversions-CA,http://purl.org/iow/WaterBudgetingFramework/SurfaceWaterDiversions-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Applied Water-CA,http://purl.org/iow/WaterBudgetingFramework/AppliedWater-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Groundwater Extraction-CA,http://purl.org/iow/WaterBudgetingFramework/GroundwaterExtraction-CA,Municipal and Industrial Depeltion-UT,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT
UT,Municipal and Industrial Depeltion,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialDepeltion-UT,Zone Surface Water,http://purl.org/iow/WaterBudgetingFramework/ZoneSurfaceWater,Atmosphere,http://purl.org/iow/WaterBudgetingFramework/Atmosphere,Outflow,http://purl.org/iow/WaterBudgetingFramework/Outflow,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO,Industrial Consumptive Use-WY,http://purl.org/iow/WaterBudgetingFramework/IndustrialConsumptiveUse-WY,Municipal and Industrial Consumptive Use-CO,http://purl.org/iow/WaterBudgetingFramework/MunicipalAndIndustrialConsumptiveUse-CO
